sku_id,date,weekly_units
SKU0092,2024-01-28,91
SKU0092,2024-02-04,82
SKU0092,2024-02-11,85
SKU0092,2024-02-18,94
SKU0092,2024-02-25,99
SKU0092,2024-03-03,84
SKU0092,2024-03-10,81
SKU0092,2024-03-17,98
SKU0092,2024-03-24,83
SKU0092,2024-03-31,96
SKU0092,2024-04-07,99
SKU0092,2024-04-14,78
SKU0092,2024-04-21,106
SKU0092,2024-04-28,113
SKU0092,2024-05-05,91
SKU0092,2024-05-12,84
SKU0092,2024-05-19,115
SKU0092,2024-05-26,86
SKU0092,2024-06-02,124
SKU0092,2024-06-09,120
SKU0092,2024-06-16,95
SKU0092,2024-06-23,92
SKU0092,2024-06-30,79
SKU0092,2024-07-07,100
SKU0092,2024-07-14,97
SKU0092,2024-07-21,110
SKU0092,2024-07-28,107
SKU0092,2024-08-04,98
SKU0092,2024-08-11,113
SKU0092,2024-08-18,121
SKU0092,2024-08-25,111
SKU0092,2024-09-01,109
SKU0092,2024-09-08,124
SKU0092,2024-09-15,140
SKU0092,2024-09-22,153
SKU0092,2024-09-29,142
SKU0092,2024-10-06,148
SKU0092,2024-10-13,151
SKU0092,2024-10-20,183
SKU0092,2024-10-27,271
SKU0092,2024-11-03,185
SKU0092,2024-11-10,179
SKU0092,2024-11-17,175
SKU0092,2024-11-24,185
SKU0092,2024-12-01,266
SKU0092,2024-12-08,183
SKU0092,2024-12-15,194
SKU0092,2024-12-22,187
SKU0092,2024-12-29,192
SKU0092,2025-01-05,179
SKU0092,2025-01-12,207
SKU0092,2025-01-19,296
SKU0092,2025-01-26,198
SKU0092,2025-02-02,184
SKU0092,2025-02-09,198
SKU0092,2025-02-16,181
SKU0092,2025-02-23,211
SKU0092,2025-03-02,195
SKU0092,2025-03-09,205
SKU0092,2025-03-16,191
SKU0092,2025-03-23,193
SKU0092,2025-03-30,199
SKU0092,2025-04-06,188
SKU0092,2025-04-13,198
SKU0092,2025-04-20,172
SKU0092,2025-04-27,133
SKU0092,2025-05-04,156
SKU0092,2025-05-11,169
SKU0092,2025-05-18,164
SKU0092,2025-05-25,151
SKU0092,2025-06-01,215
SKU0092,2025-06-08,217
SKU0092,2025-06-15,161
SKU0092,2025-06-22,166
SKU0092,2025-06-29,169
SKU0092,2025-07-06,175
SKU0092,2025-07-13,167
SKU0092,2025-07-20,170
SKU0092,2025-07-27,148
SKU0092,2025-08-03,156
SKU0092,2025-08-10,183
SKU0092,2025-08-17,181
SKU0092,2025-08-24,212
SKU0092,2025-08-31,201
SKU0092,2025-09-07,212
SKU0092,2025-09-14,248
SKU0092,2025-09-21,217
SKU0092,2025-09-28,243
SKU0092,2025-10-05,58
SKU0093,2024-01-07,112
SKU0093,2024-01-14,127
SKU0093,2024-01-21,160
SKU0093,2024-01-28,118
SKU0093,2024-02-04,150
SKU0093,2024-02-11,132
SKU0093,2024-02-18,141
SKU0093,2024-02-25,131
SKU0093,2024-03-03,142
SKU0093,2024-03-10,145
SKU0093,2024-03-17,151
SKU0093,2024-03-24,136
SKU0093,2024-03-31,143
SKU0093,2024-04-07,119
SKU0093,2024-04-14,130
SKU0093,2024-04-21,125
SKU0093,2024-04-28,130
SKU0093,2024-05-05,122
SKU0093,2024-05-12,151
SKU0093,2024-05-19,155
SKU0093,2024-05-26,127
SKU0093,2024-06-02,195
SKU0093,2024-06-09,177
SKU0093,2024-06-16,159
SKU0093,2024-06-23,163
SKU0093,2024-06-30,136
SKU0093,2024-07-07,181
SKU0093,2024-07-14,156
SKU0093,2024-07-21,155
SKU0093,2024-07-28,160
SKU0093,2024-08-04,172
SKU0093,2024-08-11,163
SKU0093,2024-08-18,182
SKU0093,2024-08-25,169
SKU0093,2024-09-01,194
SKU0093,2024-09-08,185
SKU0093,2024-09-15,207
SKU0093,2024-09-22,196
SKU0093,2024-09-29,191
SKU0093,2024-10-06,188
SKU0093,2024-10-13,229
SKU0093,2024-10-20,247
SKU0093,2024-10-27,316
SKU0093,2024-11-03,228
SKU0093,2024-11-10,216
SKU0093,2024-11-17,229
SKU0093,2024-11-24,274
SKU0093,2024-12-01,352
SKU0093,2024-12-08,234
SKU0093,2024-12-15,230
SKU0093,2024-12-22,261
SKU0093,2024-12-29,249
SKU0093,2025-01-05,271
SKU0093,2025-01-12,243
SKU0093,2025-01-19,384
SKU0093,2025-01-26,267
SKU0093,2025-02-02,259
SKU0093,2025-02-09,215
SKU0093,2025-02-16,269
SKU0093,2025-02-23,260
SKU0093,2025-03-02,264
SKU0093,2025-03-09,282
SKU0093,2025-03-16,244
SKU0093,2025-03-23,265
SKU0093,2025-03-30,271
SKU0093,2025-04-06,250
SKU0093,2025-04-13,271
SKU0093,2025-04-20,268
SKU0093,2025-04-27,239
SKU0093,2025-05-04,248
SKU0093,2025-05-11,256
SKU0093,2025-05-18,255
SKU0093,2025-05-25,247
SKU0093,2025-06-01,274
SKU0093,2025-06-08,337
SKU0093,2025-06-15,231
SKU0093,2025-06-22,243
SKU0093,2025-06-29,255
SKU0093,2025-07-06,243
SKU0093,2025-07-13,271
SKU0093,2025-07-20,261
SKU0093,2025-07-27,257
SKU0093,2025-08-03,268
SKU0093,2025-08-10,283
SKU0093,2025-08-17,287
SKU0093,2025-08-24,294
SKU0093,2025-08-31,277
SKU0093,2025-09-07,295
SKU0093,2025-09-14,296
SKU0093,2025-09-21,320
SKU0093,2025-09-28,313
SKU0093,2025-10-05,84
SKU0094,2024-01-07,29
SKU0094,2024-01-14,20
SKU0094,2024-01-21,25
SKU0094,2024-01-28,19
SKU0094,2024-02-04,19
SKU0094,2024-02-11,11
SKU0094,2024-02-18,13
SKU0094,2024-02-25,21
SKU0094,2024-03-03,17
SKU0094,2024-03-10,19
SKU0094,2024-03-17,21
SKU0094,2024-03-24,19
SKU0094,2024-03-31,13
SKU0094,2024-04-07,14
SKU0094,2024-04-14,11
SKU0094,2024-04-21,19
SKU0094,2024-04-28,15
SKU0094,2024-05-05,12
SKU0094,2024-05-12,11
SKU0094,2024-05-19,16
SKU0094,2024-05-26,17
SKU0094,2024-06-02,18
SKU0094,2024-06-09,13
SKU0094,2024-06-16,13
SKU0094,2024-06-23,15
SKU0094,2024-06-30,14
SKU0094,2024-07-07,11
SKU0094,2024-07-14,20
SKU0094,2024-07-21,12
SKU0094,2024-07-28,18
SKU0094,2024-08-04,13
SKU0094,2024-08-11,20
SKU0094,2024-08-18,20
SKU0094,2024-08-25,12
SKU0094,2024-09-01,26
SKU0094,2024-09-08,16
SKU0094,2024-09-15,20
SKU0094,2024-09-22,24
SKU0094,2024-09-29,22
SKU0094,2024-10-06,31
SKU0094,2024-10-13,20
SKU0094,2024-10-20,26
SKU0094,2024-10-27,29
SKU0094,2024-11-03,30
SKU0094,2024-11-10,19
SKU0094,2024-11-17,20
SKU0094,2024-11-24,30
SKU0094,2024-12-01,43
SKU0094,2024-12-08,30
SKU0094,2024-12-15,36
SKU0094,2024-12-22,19
SKU0094,2024-12-29,21
SKU0094,2025-01-05,26
SKU0094,2025-01-12,32
SKU0094,2025-01-19,42
SKU0094,2025-01-26,28
SKU0094,2025-02-02,25
SKU0094,2025-02-09,32
SKU0094,2025-02-16,28
SKU0094,2025-02-23,26
SKU0094,2025-03-02,14
SKU0094,2025-03-09,28
SKU0094,2025-03-16,21
SKU0094,2025-03-23,33
SKU0094,2025-03-30,26
SKU0094,2025-04-06,25
SKU0094,2025-04-13,21
SKU0094,2025-04-20,30
SKU0094,2025-04-27,29
SKU0094,2025-05-04,14
SKU0094,2025-05-11,20
SKU0094,2025-05-18,16
SKU0094,2025-05-25,16
SKU0094,2025-06-01,26
SKU0094,2025-06-08,28
SKU0094,2025-06-15,21
SKU0094,2025-06-22,13
SKU0094,2025-06-29,23
SKU0094,2025-07-06,22
SKU0094,2025-07-13,21
SKU0094,2025-07-20,12
SKU0094,2025-07-27,14
SKU0094,2025-08-03,13
SKU0094,2025-08-10,20
SKU0094,2025-08-17,17
SKU0094,2025-08-24,20
SKU0094,2025-08-31,30
SKU0094,2025-09-07,14
SKU0094,2025-09-14,25
SKU0094,2025-09-21,25
SKU0094,2025-09-28,32
SKU0094,2025-10-05,8
SKU0095,2024-10-20,63
SKU0095,2024-10-27,157
SKU0095,2024-11-03,92
SKU0095,2024-11-10,95
SKU0095,2024-11-17,107
SKU0095,2024-11-24,114
SKU0095,2024-12-01,132
SKU0095,2024-12-08,102
SKU0095,2024-12-15,107
SKU0095,2024-12-22,101
SKU0095,2024-12-29,108
SKU0095,2025-01-05,97
SKU0095,2025-01-12,116
SKU0095,2025-01-19,151
SKU0095,2025-01-26,114
SKU0095,2025-02-02,101
SKU0095,2025-02-09,105
SKU0095,2025-02-16,95
SKU0095,2025-02-23,118
SKU0095,2025-03-02,112
SKU0095,2025-03-09,116
SKU0095,2025-03-16,116
SKU0095,2025-03-23,109
SKU0095,2025-03-30,100
SKU0095,2025-04-06,104
SKU0095,2025-04-13,103
SKU0095,2025-04-20,92
SKU0095,2025-04-27,89
SKU0095,2025-05-04,103
SKU0095,2025-05-11,105
SKU0095,2025-05-18,92
SKU0095,2025-05-25,93
SKU0095,2025-06-01,130
SKU0095,2025-06-08,143
SKU0095,2025-06-15,107
SKU0095,2025-06-22,109
SKU0095,2025-06-29,94
SKU0095,2025-07-06,96
SKU0095,2025-07-13,110
SKU0095,2025-07-20,115
SKU0095,2025-07-27,105
SKU0095,2025-08-03,121
SKU0095,2025-08-10,116
SKU0095,2025-08-17,120
SKU0095,2025-08-24,120
SKU0095,2025-08-31,131
SKU0095,2025-09-07,127
SKU0095,2025-09-14,132
SKU0095,2025-09-21,125
SKU0095,2025-09-28,135
SKU0095,2025-10-05,45
SKU0096,2024-01-07,103
SKU0096,2024-01-14,148
SKU0096,2024-01-21,188
SKU0096,2024-01-28,125
SKU0096,2024-02-04,135
SKU0096,2024-02-11,135
SKU0096,2024-02-18,116
SKU0096,2024-02-25,122
SKU0096,2024-03-03,119
SKU0096,2024-03-10,101
SKU0096,2024-03-17,113
SKU0096,2024-03-24,93
SKU0096,2024-03-31,130
SKU0096,2024-04-07,85
SKU0096,2024-04-14,118
SKU0096,2024-04-21,99
SKU0096,2024-04-28,95
SKU0096,2024-05-05,98
SKU0096,2024-05-12,99
SKU0096,2024-05-19,89
SKU0096,2024-05-26,95
SKU0096,2024-06-02,121
SKU0096,2024-06-09,120
SKU0096,2024-06-16,89
SKU0096,2024-06-23,101
SKU0096,2024-06-30,93
SKU0096,2024-07-07,112
SKU0096,2024-07-14,104
SKU0096,2024-07-21,98
SKU0096,2024-07-28,116
SKU0096,2024-08-04,100
SKU0096,2024-08-11,110
SKU0096,2024-08-18,128
SKU0096,2024-08-25,121
SKU0096,2024-09-01,118
SKU0096,2024-09-08,125
SKU0096,2024-09-15,124
SKU0096,2024-09-22,151
SKU0096,2024-09-29,143
SKU0096,2024-10-06,147
SKU0096,2024-10-13,172
SKU0096,2024-10-20,198
SKU0096,2024-10-27,257
SKU0096,2024-11-03,185
SKU0096,2024-11-10,189
SKU0096,2024-11-17,187
SKU0096,2024-11-24,236
SKU0096,2024-12-01,272
SKU0096,2024-12-08,185
SKU0096,2024-12-15,230
SKU0096,2024-12-22,184
SKU0096,2024-12-29,196
SKU0096,2025-01-05,205
SKU0096,2025-01-12,187
SKU0096,2025-01-19,311
SKU0096,2025-01-26,179
SKU0096,2025-02-02,206
SKU0096,2025-02-09,176
SKU0096,2025-02-16,178
SKU0096,2025-02-23,201
SKU0096,2025-03-02,175
SKU0096,2025-03-09,177
SKU0096,2025-03-16,171
SKU0096,2025-03-23,166
SKU0096,2025-03-30,168
SKU0096,2025-04-06,172
SKU0096,2025-04-13,155
SKU0096,2025-04-20,161
SKU0096,2025-04-27,136
SKU0096,2025-05-04,148
SKU0096,2025-05-11,142
SKU0096,2025-05-18,135
SKU0096,2025-05-25,147
SKU0096,2025-06-01,159
SKU0096,2025-06-08,222
SKU0096,2025-06-15,150
SKU0096,2025-06-22,119
SKU0096,2025-06-29,131
SKU0096,2025-07-06,149
SKU0096,2025-07-13,127
SKU0096,2025-07-20,145
SKU0096,2025-07-27,174
SKU0096,2025-08-03,151
SKU0096,2025-08-10,149
SKU0096,2025-08-17,174
SKU0096,2025-08-24,180
SKU0096,2025-08-31,192
SKU0096,2025-09-07,205
SKU0096,2025-09-14,198
SKU0096,2025-09-21,237
SKU0096,2025-09-28,217
SKU0096,2025-10-05,60
SKU0097,2024-01-07,21
SKU0097,2024-01-14,17
SKU0097,2024-01-21,28
SKU0097,2024-01-28,20
SKU0097,2024-02-04,27
SKU0097,2024-02-11,19
SKU0097,2024-02-18,19
SKU0097,2024-02-25,23
SKU0097,2024-03-03,17
SKU0097,2024-03-10,17
SKU0097,2024-03-17,11
SKU0097,2024-03-24,12
SKU0097,2024-03-31,13
SKU0097,2024-04-07,10
SKU0097,2024-04-14,10
SKU0097,2024-04-21,14
SKU0097,2024-04-28,12
SKU0097,2024-05-05,12
SKU0097,2024-05-12,17
SKU0097,2024-05-19,9
SKU0097,2024-05-26,4
SKU0097,2024-06-02,13
SKU0097,2024-06-09,15
SKU0097,2024-06-16,13
SKU0097,2024-06-23,10
SKU0097,2024-06-30,6
SKU0097,2024-07-07,4
SKU0097,2024-07-14,13
SKU0097,2024-07-21,7
SKU0097,2024-07-28,7
SKU0097,2024-08-04,6
SKU0097,2024-08-11,11
SKU0097,2024-08-18,8
SKU0097,2024-08-25,11
SKU0097,2024-09-01,16
SKU0097,2024-09-08,14
SKU0097,2024-09-15,13
SKU0097,2024-09-22,18
SKU0097,2024-09-29,13
SKU0097,2024-10-06,16
SKU0097,2024-10-13,21
SKU0097,2024-10-20,18
SKU0097,2024-10-27,23
SKU0097,2024-11-03,20
SKU0097,2024-11-10,17
SKU0097,2024-11-17,26
SKU0097,2024-11-24,18
SKU0097,2024-12-01,18
SKU0097,2024-12-08,22
SKU0097,2024-12-15,24
SKU0097,2024-12-22,22
SKU0097,2024-12-29,16
SKU0097,2025-01-05,21
SKU0097,2025-01-12,27
SKU0097,2025-01-19,25
SKU0097,2025-01-26,21
SKU0097,2025-02-02,20
SKU0097,2025-02-09,24
SKU0097,2025-02-16,18
SKU0097,2025-02-23,21
SKU0097,2025-03-02,16
SKU0097,2025-03-09,21
SKU0097,2025-03-16,10
SKU0097,2025-03-23,14
SKU0097,2025-03-30,15
SKU0097,2025-04-06,9
SKU0097,2025-04-13,14
SKU0097,2025-04-20,10
SKU0097,2025-04-27,11
SKU0097,2025-05-04,11
SKU0097,2025-05-11,9
SKU0097,2025-05-18,7
SKU0097,2025-05-25,4
SKU0097,2025-06-01,8
SKU0097,2025-06-08,20
SKU0097,2025-06-15,9
SKU0097,2025-06-22,7
SKU0097,2025-06-29,14
SKU0097,2025-07-06,8
SKU0097,2025-07-13,13
SKU0097,2025-07-20,5
SKU0097,2025-07-27,8
SKU0097,2025-08-03,10
SKU0097,2025-08-10,9
SKU0097,2025-08-17,10
SKU0097,2025-08-24,7
SKU0097,2025-08-31,3
SKU0097,2025-09-07,10
SKU0097,2025-09-14,13
SKU0097,2025-09-21,9
SKU0097,2025-09-28,14
SKU0097,2025-10-05,8
SKU0098,2024-01-07,42
SKU0098,2024-01-14,51
SKU0098,2024-01-21,48
SKU0098,2024-01-28,51
SKU0098,2024-02-04,36
SKU0098,2024-02-11,40
SKU0098,2024-02-18,48
SKU0098,2024-02-25,24
SKU0098,2024-03-03,45
SKU0098,2024-03-10,25
SKU0098,2024-03-17,47
SKU0098,2024-03-24,31
SKU0098,2024-03-31,26
SKU0098,2024-04-07,26
SKU0098,2024-04-14,27
SKU0098,2024-04-21,29
SKU0098,2024-04-28,31
SKU0098,2024-05-05,27
SKU0098,2024-05-12,21
SKU0098,2024-05-19,25
SKU0098,2024-05-26,13
SKU0098,2024-06-02,26
SKU0098,2024-06-09,24
SKU0098,2024-06-16,19
SKU0098,2024-06-23,18
SKU0098,2024-06-30,26
SKU0098,2024-07-07,23
SKU0098,2024-07-14,15
SKU0098,2024-07-21,25
SKU0098,2024-07-28,22
SKU0098,2024-08-04,16
SKU0098,2024-08-11,25
SKU0098,2024-08-18,29
SKU0098,2024-08-25,30
SKU0098,2024-09-01,30
SKU0098,2024-09-08,48
SKU0098,2024-09-15,43
SKU0098,2024-09-22,56
SKU0098,2024-09-29,34
SKU0098,2024-10-06,47
SKU0098,2024-10-13,37
SKU0098,2024-10-20,48
SKU0098,2024-10-27,60
SKU0098,2024-11-03,46
SKU0098,2024-11-10,53
SKU0098,2024-11-17,50
SKU0098,2024-11-24,48
SKU0098,2024-12-01,69
SKU0098,2024-12-08,51
SKU0098,2024-12-15,55
SKU0098,2024-12-22,54
SKU0098,2024-12-29,49
SKU0098,2025-01-05,46
SKU0098,2025-01-12,56
SKU0098,2025-01-19,81
SKU0098,2025-01-26,59
SKU0098,2025-02-02,53
SKU0098,2025-02-09,50
SKU0098,2025-02-16,41
SKU0098,2025-02-23,42
SKU0098,2025-03-02,45
SKU0098,2025-03-09,37
SKU0098,2025-03-16,45
SKU0098,2025-03-23,42
SKU0098,2025-03-30,39
SKU0098,2025-04-06,31
SKU0098,2025-04-13,32
SKU0098,2025-04-20,29
SKU0098,2025-04-27,35
SKU0098,2025-05-04,23
SKU0098,2025-05-11,32
SKU0098,2025-05-18,25
SKU0098,2025-05-25,26
SKU0098,2025-06-01,23
SKU0098,2025-06-08,36
SKU0098,2025-06-15,29
SKU0098,2025-06-22,27
SKU0098,2025-06-29,19
SKU0098,2025-07-06,33
SKU0098,2025-07-13,31
SKU0098,2025-07-20,20
SKU0098,2025-07-27,34
SKU0098,2025-08-03,32
SKU0098,2025-08-10,29
SKU0098,2025-08-17,32
SKU0098,2025-08-24,30
SKU0098,2025-08-31,40
SKU0098,2025-09-07,44
SKU0098,2025-09-14,41
SKU0098,2025-09-21,39
SKU0098,2025-09-28,60
SKU0098,2025-10-05,14
SKU0099,2024-01-07,6
SKU0099,2024-01-14,5
SKU0099,2024-01-21,9
SKU0099,2024-01-28,4
SKU0099,2024-02-04,10
SKU0099,2024-02-11,7
SKU0099,2024-02-18,4
SKU0099,2024-02-25,4
SKU0099,2024-03-03,7
SKU0099,2024-03-10,6
SKU0099,2024-03-17,4
SKU0099,2024-03-24,4
SKU0099,2024-03-31,9
SKU0099,2024-04-07,3
SKU0099,2024-04-14,4
SKU0099,2024-04-21,8
SKU0099,2024-04-28,4
SKU0099,2024-05-05,4
SKU0099,2024-05-12,4
SKU0099,2024-05-19,4
SKU0099,2024-05-26,1
SKU0099,2024-06-02,4
SKU0099,2024-06-09,4
SKU0099,2024-06-16,1
SKU0099,2024-06-23,10
SKU0099,2024-06-30,6
SKU0099,2024-07-07,5
SKU0099,2024-07-14,5
SKU0099,2024-07-21,7
SKU0099,2024-07-28,3
SKU0099,2024-08-04,4
SKU0099,2024-08-11,4
SKU0099,2024-08-18,6
SKU0099,2024-08-25,5
SKU0099,2024-09-01,1
SKU0099,2024-09-08,8
SKU0099,2024-09-15,6
SKU0099,2024-09-22,4
SKU0099,2024-09-29,7
SKU0099,2024-10-06,6
SKU0099,2024-10-13,15
SKU0099,2024-10-20,12
SKU0099,2024-10-27,22
SKU0099,2024-11-03,17
SKU0099,2024-11-10,11
SKU0099,2024-11-17,14
SKU0099,2024-11-24,17
SKU0099,2024-12-01,10
SKU0099,2024-12-08,8
SKU0099,2024-12-15,8
SKU0099,2024-12-22,13
SKU0099,2024-12-29,9
SKU0099,2025-01-05,13
SKU0099,2025-01-12,13
SKU0099,2025-01-19,13
SKU0099,2025-01-26,12
SKU0099,2025-02-02,13
SKU0099,2025-02-09,4
SKU0099,2025-02-16,16
SKU0099,2025-02-23,13
SKU0099,2025-03-02,13
SKU0099,2025-03-09,14
SKU0099,2025-03-16,11
SKU0099,2025-03-23,8
SKU0099,2025-03-30,10
SKU0099,2025-04-06,14
SKU0099,2025-04-13,8
SKU0099,2025-04-20,14
SKU0099,2025-04-27,9
SKU0099,2025-05-04,16
SKU0099,2025-05-11,10
SKU0099,2025-05-18,5
SKU0099,2025-05-25,5
SKU0099,2025-06-01,8
SKU0099,2025-06-08,14
SKU0099,2025-06-15,13
SKU0099,2025-06-22,4
SKU0099,2025-06-29,11
SKU0099,2025-07-06,11
SKU0099,2025-07-13,12
SKU0099,2025-07-20,13
SKU0099,2025-07-27,11
SKU0099,2025-08-03,9
SKU0099,2025-08-10,10
SKU0099,2025-08-17,12
SKU0099,2025-08-24,19
SKU0099,2025-08-31,18
SKU0099,2025-09-07,19
SKU0099,2025-09-14,18
SKU0099,2025-09-21,15
SKU0099,2025-09-28,11
SKU0099,2025-10-05,6
SKU0100,2024-01-07,196
SKU0100,2024-01-14,242
SKU0100,2024-01-21,321
SKU0100,2024-01-28,183
SKU0100,2024-02-04,209
SKU0100,2024-02-11,188
SKU0100,2024-02-18,186
SKU0100,2024-02-25,187
SKU0100,2024-03-03,180
SKU0100,2024-03-10,158
SKU0100,2024-03-17,155
SKU0100,2024-03-24,177
SKU0100,2024-03-31,142
SKU0100,2024-04-07,145
SKU0100,2024-04-14,136
SKU0100,2024-04-21,129
SKU0100,2024-04-28,113
SKU0100,2024-05-05,124
SKU0100,2024-05-12,131
SKU0100,2024-05-19,103
SKU0100,2024-05-26,119
SKU0100,2024-06-02,141
SKU0100,2024-06-09,172
SKU0100,2024-06-16,119
SKU0100,2024-06-23,98
SKU0100,2024-06-30,77
SKU0100,2024-07-07,105
SKU0100,2024-07-14,113
SKU0100,2024-07-21,105
SKU0100,2024-07-28,88
SKU0100,2024-08-04,91
SKU0100,2024-08-11,105
SKU0100,2024-08-18,84
SKU0100,2024-08-25,92
SKU0100,2024-09-01,105
SKU0100,2024-09-08,94
SKU0100,2024-09-15,85
SKU0100,2024-09-22,98
SKU0100,2024-09-29,87
SKU0100,2024-10-06,102
SKU0100,2024-10-13,98
SKU0100,2024-10-20,115
SKU0100,2024-10-27,167
SKU0100,2024-11-03,101
SKU0100,2024-11-10,116
SKU0100,2024-11-17,104
SKU0100,2024-11-24,110
SKU0100,2024-12-01,136
SKU0100,2024-12-08,84
SKU0100,2024-12-15,81
SKU0100,2024-12-22,78
SKU0100,2024-12-29,66
SKU0100,2025-01-05,80
SKU0100,2025-01-12,67
SKU0100,2025-01-19,115
SKU0100,2025-01-26,66
SKU0100,2025-02-02,66
SKU0100,2025-02-09,67
SKU0100,2025-02-16,59
SKU0100,2025-02-23,57
SKU0100,2025-03-02,42
SKU0100,2025-03-09,35
SKU0100,2025-03-16,61
SKU0100,2025-03-23,36
SKU0100,2025-03-30,41
SKU0100,2025-04-06,25
SKU0100,2025-04-13,26
SKU0100,2025-04-20,31
SKU0100,2025-04-27,24
SKU0100,2025-05-04,18
SKU0100,2025-05-11,12
SKU0100,2025-05-18,14
SKU0100,2025-05-25,12
SKU0100,2025-06-01,16
SKU0100,2025-06-08,11
SKU0100,2025-06-15,10
SKU0100,2025-06-22,2
SKU0100,2025-06-29,2
SKU0100,2025-07-06,3
SKU0100,2025-07-13,3
SKU0100,2025-07-20,0
SKU0100,2025-07-27,0
SKU0100,2025-08-03,0
SKU0100,2025-08-10,0
SKU0100,2025-08-17,1
SKU0100,2025-08-24,1
SKU0100,2025-08-31,0
SKU0100,2025-09-07,0
SKU0100,2025-09-14,0
SKU0100,2025-09-21,0
SKU0100,2025-09-28,0
SKU0100,2025-10-05,1
SKU0101,2024-01-07,78
SKU0101,2024-01-14,101
SKU0101,2024-01-21,112
SKU0101,2024-01-28,72
SKU0101,2024-02-04,78
SKU0101,2024-02-11,64
SKU0101,2024-02-18,77
SKU0101,2024-02-25,61
SKU0101,2024-03-03,72
SKU0101,2024-03-10,63
SKU0101,2024-03-17,69
SKU0101,2024-03-24,66
SKU0101,2024-03-31,74
SKU0101,2024-04-07,64
SKU0101,2024-04-14,52
SKU0101,2024-04-21,60
SKU0101,2024-04-28,50
SKU0101,2024-05-05,52
SKU0101,2024-05-12,53
SKU0101,2024-05-19,52
SKU0101,2024-05-26,65
SKU0101,2024-06-02,68
SKU0101,2024-06-09,62
SKU0101,2024-06-16,53
SKU0101,2024-06-23,62
SKU0101,2024-06-30,56
SKU0101,2024-07-07,63
SKU0101,2024-07-14,59
SKU0101,2024-07-21,63
SKU0101,2024-07-28,74
SKU0101,2024-08-04,67
SKU0101,2024-08-11,70
SKU0101,2024-08-18,65
SKU0101,2024-08-25,80
SKU0101,2024-09-01,93
SKU0101,2024-09-08,93
SKU0101,2024-09-15,96
SKU0101,2024-09-22,86
SKU0101,2024-09-29,108
SKU0101,2024-10-06,114
SKU0101,2024-10-13,122
SKU0101,2024-10-20,125
SKU0101,2024-10-27,168
SKU0101,2024-11-03,114
SKU0101,2024-11-10,125
SKU0101,2024-11-17,153
SKU0101,2024-11-24,186
SKU0101,2024-12-01,197
SKU0101,2024-12-08,140
SKU0101,2024-12-15,142
SKU0101,2024-12-22,146
SKU0101,2024-12-29,146
SKU0101,2025-01-05,143
SKU0101,2025-01-12,153
SKU0101,2025-01-19,180
SKU0101,2025-01-26,152
SKU0101,2025-02-02,135
SKU0101,2025-02-09,126
SKU0101,2025-02-16,132
SKU0101,2025-02-23,140
SKU0101,2025-03-02,139
SKU0101,2025-03-09,131
SKU0101,2025-03-16,142
SKU0101,2025-03-23,143
SKU0101,2025-03-30,106
SKU0101,2025-04-06,96
SKU0101,2025-04-13,112
SKU0101,2025-04-20,106
SKU0101,2025-04-27,99
SKU0101,2025-05-04,97
SKU0101,2025-05-11,96
SKU0101,2025-05-18,96
SKU0101,2025-05-25,88
SKU0101,2025-06-01,99
SKU0101,2025-06-08,158
SKU0101,2025-06-15,91
SKU0101,2025-06-22,90
SKU0101,2025-06-29,87
SKU0101,2025-07-06,96
SKU0101,2025-07-13,116
SKU0101,2025-07-20,113
SKU0101,2025-07-27,117
SKU0101,2025-08-03,119
SKU0101,2025-08-10,137
SKU0101,2025-08-17,106
SKU0101,2025-08-24,146
SKU0101,2025-08-31,128
SKU0101,2025-09-07,144
SKU0101,2025-09-14,142
SKU0101,2025-09-21,138
SKU0101,2025-09-28,175
SKU0101,2025-10-05,48
SKU0102,2024-01-07,131
SKU0102,2024-01-14,168
SKU0102,2024-01-21,172
SKU0102,2024-01-28,113
SKU0102,2024-02-04,107
SKU0102,2024-02-11,107
SKU0102,2024-02-18,123
SKU0102,2024-02-25,134
SKU0102,2024-03-03,113
SKU0102,2024-03-10,104
SKU0102,2024-03-17,121
SKU0102,2024-03-24,119
SKU0102,2024-03-31,96
SKU0102,2024-04-07,106
SKU0102,2024-04-14,93
SKU0102,2024-04-21,79
SKU0102,2024-04-28,88
SKU0102,2024-05-05,92
SKU0102,2024-05-12,98
SKU0102,2024-05-19,72
SKU0102,2024-05-26,81
SKU0102,2024-06-02,114
SKU0102,2024-06-09,106
SKU0102,2024-06-16,89
SKU0102,2024-06-23,80
SKU0102,2024-06-30,87
SKU0102,2024-07-07,81
SKU0102,2024-07-14,96
SKU0102,2024-07-21,88
SKU0102,2024-07-28,92
SKU0102,2024-08-04,85
SKU0102,2024-08-11,110
SKU0102,2024-08-18,109
SKU0102,2024-08-25,98
SKU0102,2024-09-01,141
SKU0102,2024-09-08,97
SKU0102,2024-09-15,102
SKU0102,2024-09-22,133
SKU0102,2024-09-29,123
SKU0102,2024-10-06,144
SKU0102,2024-10-13,132
SKU0102,2024-10-20,165
SKU0102,2024-10-27,204
SKU0102,2024-11-03,162
SKU0102,2024-11-10,165
SKU0102,2024-11-17,139
SKU0102,2024-11-24,181
SKU0102,2024-12-01,205
SKU0102,2024-12-08,166
SKU0102,2024-12-15,183
SKU0102,2024-12-22,157
SKU0102,2024-12-29,163
SKU0102,2025-01-05,171
SKU0102,2025-01-12,155
SKU0102,2025-01-19,222
SKU0102,2025-01-26,158
